ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species	Sample	eDNAindex	lat	long	replicates	sites	controls	group1	group2	group3	group4	group5	group6	group7	group8	Depth	Altitude	rough_mi_offshore	hr_afterLD	CTDTEMP	CTDSAL	CTDOXY	DIC	TA	pH	Carbonate	Silicate	Phosphate	Nitrate	Nitrite	Ammonium	Methane	aragonite_sat	degLat	Chl_a	SYNECHOCOCCUS	EUK_PHYTOPLANKTON	LARGE_DIATOM	CRYPTOPHYTE	BACTERIA	BACTERIA_HNA	BACTERIA_LNA	mL_filt
ASV_094692	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Cyclopsettidae	Citharichthys	Citharichthys sordidus	E869	0.234696914580509	34.38	-119.85	E869	La_Goleta	NA	LineNA	day	oversat_arg	surface	upper100	waySouth	near	shelf	0	60.46	2	3.5	NA	NA	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	3216.58	NA	34.38	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094297	Eukaryota	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa	E869	0.0139928948180843	34.38	-119.85	E869	La_Goleta	NA	LineNA	day	oversat_arg	surface	upper100	waySouth	near	shelf	0	60.46	2	3.5	NA	NA	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	3216.58	NA	34.38	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094417	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	E869	0.0147942313304865	34.38	-119.85	E869	La_Goleta	NA	LineNA	day	oversat_arg	surface	upper100	waySouth	near	shelf	0	60.46	2	3.5	NA	NA	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	3216.58	NA	34.38	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094317	Eukaryota	Chordata	Mammalia	Primates	NA	NA	NA	E869	0.0397147784379505	34.38	-119.85	E869	La_Goleta	NA	LineNA	day	oversat_arg	surface	upper100	waySouth	near	shelf	0	60.46	2	3.5	NA	NA	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	3216.58	NA	34.38	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094346	Eukaryota	Chordata	Actinopteri	Atheriniformes	Atherinopsidae	Atherinops	Atherinops affinis	E874_3B	0.389813280814873	33.484	-117.768	E874	CC90_28	NA	Line17	night	oversat_arg	surface	upper100	waySouth	near	shelf	3.2	59.8	2	5.3	21.482	33.529	264.4	1984.3	2242.3	7.9989	175.9117046	0.8	0.22	0	0.01	0.05	40.412	2.8756482	33.484	1	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094680	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Sardinops	NA	E874_3B	0.0986651263959983	33.484	-117.768	E874	CC90_28	NA	Line17	night	oversat_arg	surface	upper100	waySouth	near	shelf	3.2	59.8	2	5.3	21.482	33.529	264.4	1984.3	2242.3	7.9989	175.9117046	0.8	0.22	0	0.01	0.05	40.412	2.8756482	33.484	1	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094690	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis mordax	E874_3B	0.880012752105775	33.484	-117.768	E874	CC90_28	NA	Line17	night	oversat_arg	surface	upper100	waySouth	near	shelf	3.2	59.8	2	5.3	21.482	33.529	264.4	1984.3	2242.3	7.9989	175.9117046	0.8	0.22	0	0.01	0.05	40.412	2.8756482	33.484	1	NA	NA	NA	NA	NA	NA	NA	1000
ASV_027223	Eukaryota	Chordata	Actinopteri	Perciformes	Serranidae	Paralabrax	Paralabrax nebulifer	E874_3B	1	33.484	-117.768	E874	CC90_28	NA	Line17	night	oversat_arg	surface	upper100	waySouth	near	shelf	3.2	59.8	2	5.3	21.482	33.529	264.4	1984.3	2242.3	7.9989	175.9117046	0.8	0.22	0	0.01	0.05	40.412	2.8756482	33.484	1	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094417	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	E874_3B	0.0105007807957584	33.484	-117.768	E874	CC90_28	NA	Line17	night	oversat_arg	surface	upper100	waySouth	near	shelf	3.2	59.8	2	5.3	21.482	33.529	264.4	1984.3	2242.3	7.9989	175.9117046	0.8	0.22	0	0.01	0.05	40.412	2.8756482	33.484	1	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094690	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis mordax	E886_2B	1	33.251	-118.249	E886	CC90_35	NA	Line17	day	oversat_arg	surface	upper100	waySouth	offshore	slope	4.4	320.6	34	12.7	20.688	33.471	240	2012	2231.6	7.9376	162.1437885	0.7	0.27	0	0	0.03	3.596	2.481604897	33.251	0.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094690	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis mordax	E904_2B	0.781776541796172	32.417	-119.96	E904	CC90_60	NA	Line17	night	oversat_arg	surface	upper100	waySouth	offshore	slope	3.7	888.3	150	7.9	17.098	33.603	255.9	2021.1	2240.5	7.929	160.3489956	0.7	0.28	0.1	0.04	0.07	4.052	2.425532988	32.417	0.8	NA	NA	NA	NA	NA	NA	NA	1000
ASV_033220	Eukaryota	Chordata	Actinopteri	Stomiiformes	Gonostomatidae	Cyclothone	Cyclothone pallida	E904_2B	1	32.417	-119.96	E904	CC90_60	NA	Line17	night	oversat_arg	surface	upper100	waySouth	offshore	slope	3.7	888.3	150	7.9	17.098	33.603	255.9	2021.1	2240.5	7.929	160.3489956	0.7	0.28	0.1	0.04	0.07	4.052	2.425532988	32.417	0.8	NA	NA	NA	NA	NA	NA	NA	1000
ASV_093864	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Clupea	Clupea pallasii	E448_3B_PCR1	0.829509053574762	47.954	-124.907	E448	ChaBa	NA	Line0	night	oversat_arg	surface	upper100	OCNMS	near	shelf	3.1	83.9	12	5.3	15.496	31.771	278.2	1930.9	2162.2	7.9703	159.2875546	5.7	0.33	0	0.03	0.13	32.216	2.524847999	47.954	0.8	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094675	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	NA	NA	E448_3B_PCR1	0.0743661155611947	47.954	-124.907	E448	ChaBa	NA	Line0	night	oversat_arg	surface	upper100	OCNMS	near	shelf	3.1	83.9	12	5.3	15.496	31.771	278.2	1930.9	2162.2	7.9703	159.2875546	5.7	0.33	0	0.03	0.13	32.216	2.524847999	47.954	0.8	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094692	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Cyclopsettidae	Citharichthys	Citharichthys sordidus	E448_3B_PCR1	0.0976591375770021	47.954	-124.907	E448	ChaBa	NA	Line0	night	oversat_arg	surface	upper100	OCNMS	near	shelf	3.1	83.9	12	5.3	15.496	31.771	278.2	1930.9	2162.2	7.9703	159.2875546	5.7	0.33	0	0.03	0.13	32.216	2.524847999	47.954	0.8	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094643	Eukaryota	Chordata	Mammalia	Artiodactyla	Balaenopteridae	Megaptera	Megaptera novaeangliae	E448_3B_PCR1	0.00788466229649619	47.954	-124.907	E448	ChaBa	NA	Line0	night	oversat_arg	surface	upper100	OCNMS	near	shelf	3.1	83.9	12	5.3	15.496	31.771	278.2	1930.9	2162.2	7.9703	159.2875546	5.7	0.33	0	0.03	0.13	32.216	2.524847999	47.954	0.8	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094417	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	E448_3B_PCR1	0.00072930515696588	47.954	-124.907	E448	ChaBa	NA	Line0	night	oversat_arg	surface	upper100	OCNMS	near	shelf	3.1	83.9	12	5.3	15.496	31.771	278.2	1930.9	2162.2	7.9703	159.2875546	5.7	0.33	0	0.03	0.13	32.216	2.524847999	47.954	0.8	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094693	Eukaryota	Chordata	Actinopteri	Perciformes	Anoplopomatidae	Anoplopoma	Anoplopoma fimbria	E496_1T_PCR1	0.36614671163575	46.128	-124.526	E496	CR24	NA	Line5	night	oversat_arg	pelagic	upper100	southBound	offshore	shelf	20.5	120.5	24	1.4	13.362	31.8	309.3	NA	2177.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	46.128	2.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094671	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	NA	E496_1T_PCR1	0.331418634064081	46.128	-124.526	E496	CR24	NA	Line5	night	oversat_arg	pelagic	upper100	southBound	offshore	shelf	20.5	120.5	24	1.4	13.362	31.8	309.3	NA	2177.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	46.128	2.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_018062	Eukaryota	Chordata	Actinopteri	Uranoscopiformes	Ammodytidae	Ammodytes	NA	E496_1T_PCR1	1	46.128	-124.526	E496	CR24	NA	Line5	night	oversat_arg	pelagic	upper100	southBound	offshore	shelf	20.5	120.5	24	1.4	13.362	31.8	309.3	NA	2177.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	46.128	2.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094610	Eukaryota	Chordata	Actinopteri	Uranoscopiformes	Ammodytidae	NA	NA	E496_1T_PCR1	0.00616255680681396	46.128	-124.526	E496	CR24	NA	Line5	night	oversat_arg	pelagic	upper100	southBound	offshore	shelf	20.5	120.5	24	1.4	13.362	31.8	309.3	NA	2177.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	46.128	2.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094417	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	E496_1T_PCR1	0.00254179920957091	46.128	-124.526	E496	CR24	NA	Line5	night	oversat_arg	pelagic	upper100	southBound	offshore	shelf	20.5	120.5	24	1.4	13.362	31.8	309.3	NA	2177.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	46.128	2.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094675	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	NA	NA	E574_3B_PCR1	0.239563027204469	44.652	-124.298	E574	NH10	NA	Line6	night	undersat_arg	pelagic	upper100	waySouth	near	shelf	40.4	40.6	10	5.8	7.596	33.737	80.9	2241.5	2249.3	7.3326	47.43880807	46.1	2.46	32.4	0.09	0.07	10.822	0.662277854	44.652	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_032341	Eukaryota	Chordata	Actinopteri	Cypriniformes	Nemacheilidae	Barbatula	Barbatula barbatula	E574_3B_PCR1	1	44.652	-124.298	E574	NH10	NA	Line6	night	undersat_arg	pelagic	upper100	waySouth	near	shelf	40.4	40.6	10	5.8	7.596	33.737	80.9	2241.5	2249.3	7.3326	47.43880807	46.1	2.46	32.4	0.09	0.07	10.822	0.662277854	44.652	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_023525	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	Merluccius productus	E574_3B_PCR1	0.192909417590604	44.652	-124.298	E574	NH10	NA	Line6	night	undersat_arg	pelagic	upper100	waySouth	near	shelf	40.4	40.6	10	5.8	7.596	33.737	80.9	2241.5	2249.3	7.3326	47.43880807	46.1	2.46	32.4	0.09	0.07	10.822	0.662277854	44.652	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094670	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	NA	E574_3B_PCR1	0.156095188931341	44.652	-124.298	E574	NH10	NA	Line6	night	undersat_arg	pelagic	upper100	waySouth	near	shelf	40.4	40.6	10	5.8	7.596	33.737	80.9	2241.5	2249.3	7.3326	47.43880807	46.1	2.46	32.4	0.09	0.07	10.822	0.662277854	44.652	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094692	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Cyclopsettidae	Citharichthys	Citharichthys sordidus	E574_3B_PCR1	0.105219334764889	44.652	-124.298	E574	NH10	NA	Line6	night	undersat_arg	pelagic	upper100	waySouth	near	shelf	40.4	40.6	10	5.8	7.596	33.737	80.9	2241.5	2249.3	7.3326	47.43880807	46.1	2.46	32.4	0.09	0.07	10.822	0.662277854	44.652	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094694	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Pleuronectidae	NA	NA	E574_3B_PCR1	0.33567255664701	44.652	-124.298	E574	NH10	NA	Line6	night	undersat_arg	pelagic	upper100	waySouth	near	shelf	40.4	40.6	10	5.8	7.596	33.737	80.9	2241.5	2249.3	7.3326	47.43880807	46.1	2.46	32.4	0.09	0.07	10.822	0.662277854	44.652	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094417	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	E574_3B_PCR1	0.0255761207673383	44.652	-124.298	E574	NH10	NA	Line6	night	undersat_arg	pelagic	upper100	waySouth	near	shelf	40.4	40.6	10	5.8	7.596	33.737	80.9	2241.5	2249.3	7.3326	47.43880807	46.1	2.46	32.4	0.09	0.07	10.822	0.662277854	44.652	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094309	Eukaryota	Chordata	Actinopteri	Stomiiformes	Stomiidae	Chauliodus	Chauliodus macouni	E451	1	47.68	-125.579	E451	JF54	NA	Line3	day	undersat_arg	benthic	deep	offshoreW	offshore	slope	1232.8	10.2	54	4	3.268	34.452	19.4	2380	2379.4	7.312	48.17089626	140.2	3.23	43.5	0.02	0.04	3.856	0.493220398	47.68	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094514	Eukaryota	Chordata	Mammalia	Artiodactyla	Phocoenidae	Phocoenoides	Phocoenoides dalli	E451	1	47.68	-125.579	E451	JF54	NA	Line3	day	undersat_arg	benthic	deep	offshoreW	offshore	slope	1232.8	10.2	54	4	3.268	34.452	19.4	2380	2379.4	7.312	48.17089626	140.2	3.23	43.5	0.02	0.04	3.856	0.493220398	47.68	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094417	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	E451	0.114242879790278	47.68	-125.579	E451	JF54	NA	Line3	day	undersat_arg	benthic	deep	offshoreW	offshore	slope	1232.8	10.2	54	4	3.268	34.452	19.4	2380	2379.4	7.312	48.17089626	140.2	3.23	43.5	0.02	0.04	3.856	0.493220398	47.68	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094680	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Sardinops	NA	E823	0.0240765267046614	34.412	-120.579	E823	CC80_52	NA	Line15	day	oversat_arg	surface	upper100	waySouth	near	slope	3.3	254.7	7	2.5	14.399	33.576	239.4	2048.7	2236.7	7.8526	136.6216101	4.4	0.59	2.4	0.19	0.21	371.677	2.094457463	34.412	5.4	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094310	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Sardinops	Sardinops sagax	E823	0.18276204115964	34.412	-120.579	E823	CC80_52	NA	Line15	day	oversat_arg	surface	upper100	waySouth	near	slope	3.3	254.7	7	2.5	14.399	33.576	239.4	2048.7	2236.7	7.8526	136.6216101	4.4	0.59	2.4	0.19	0.21	371.677	2.094457463	34.412	5.4	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094690	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis mordax	E823	0.784348202450834	34.412	-120.579	E823	CC80_52	NA	Line15	day	oversat_arg	surface	upper100	waySouth	near	slope	3.3	254.7	7	2.5	14.399	33.576	239.4	2048.7	2236.7	7.8526	136.6216101	4.4	0.59	2.4	0.19	0.21	371.677	2.094457463	34.412	5.4	NA	NA	NA	NA	NA	NA	NA	1000
ASV_023525	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	Merluccius productus	E823	0.0700083858576568	34.412	-120.579	E823	CC80_52	NA	Line15	day	oversat_arg	surface	upper100	waySouth	near	slope	3.3	254.7	7	2.5	14.399	33.576	239.4	2048.7	2236.7	7.8526	136.6216101	4.4	0.59	2.4	0.19	0.21	371.677	2.094457463	34.412	5.4	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094670	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	NA	E823	0.068545200404921	34.412	-120.579	E823	CC80_52	NA	Line15	day	oversat_arg	surface	upper100	waySouth	near	slope	3.3	254.7	7	2.5	14.399	33.576	239.4	2048.7	2236.7	7.8526	136.6216101	4.4	0.59	2.4	0.19	0.21	371.677	2.094457463	34.412	5.4	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094270	Eukaryota	Chordata	Mammalia	Artiodactyla	Delphinidae	NA	NA	E823	0.0203465650405904	34.412	-120.579	E823	CC80_52	NA	Line15	day	oversat_arg	surface	upper100	waySouth	near	slope	3.3	254.7	7	2.5	14.399	33.576	239.4	2048.7	2236.7	7.8526	136.6216101	4.4	0.59	2.4	0.19	0.21	371.677	2.094457463	34.412	5.4	NA	NA	NA	NA	NA	NA	NA	1000
ASV_040190	Eukaryota	Chordata	Mammalia	Carnivora	Otariidae	Zalophus	NA	E823	1	34.412	-120.579	E823	CC80_52	NA	Line15	day	oversat_arg	surface	upper100	waySouth	near	slope	3.3	254.7	7	2.5	14.399	33.576	239.4	2048.7	2236.7	7.8526	136.6216101	4.4	0.59	2.4	0.19	0.21	371.677	2.094457463	34.412	5.4	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094690	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis mordax	E861_3B	0.99922480620155	34.077	-119.558	E861	SCORP	NA	Line16	night	oversat_arg	pelagic	upper100	waySouth	offshore	shelf	30.3	58.7	18	8.5	16.973	33.526	267.9	2027.6	NA	7.902	152.3664166	2.5	0.23	0	0	0.02	6.248	NA	34.077	2.9	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094417	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	E861_3B	0.000934751585287161	34.077	-119.558	E861	SCORP	NA	Line16	night	oversat_arg	pelagic	upper100	waySouth	offshore	shelf	30.3	58.7	18	8.5	16.973	33.526	267.9	2027.6	NA	7.902	152.3664166	2.5	0.23	0	0	0.02	6.248	NA	34.077	2.9	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094690	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis mordax	E870	0.669294874993762	34.38	-119.85	E870	La_Goleta	NA	LineNA	day	oversat_arg	surface	upper100	waySouth	near	shelf	0	60.46	2	3.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3216.58	NA	34.38	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094692	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Cyclopsettidae	Citharichthys	Citharichthys sordidus	E870	0.0397924048106193	34.38	-119.85	E870	La_Goleta	NA	LineNA	day	oversat_arg	surface	upper100	waySouth	near	shelf	0	60.46	2	3.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3216.58	NA	34.38	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_000075	Eukaryota	Chordata	Mammalia	Artiodactyla	Bovidae	NA	NA	E870	0.0950139186628033	34.38	-119.85	E870	La_Goleta	NA	LineNA	day	oversat_arg	surface	upper100	waySouth	near	shelf	0	60.46	2	3.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3216.58	NA	34.38	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094297	Eukaryota	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa	E870	0.00455647723848129	34.38	-119.85	E870	La_Goleta	NA	LineNA	day	oversat_arg	surface	upper100	waySouth	near	shelf	0	60.46	2	3.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3216.58	NA	34.38	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_037605	Eukaryota	Chordata	Mammalia	NA	NA	NA	NA	E870	0.00806334505442126	34.38	-119.85	E870	La_Goleta	NA	LineNA	day	oversat_arg	surface	upper100	waySouth	near	shelf	0	60.46	2	3.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3216.58	NA	34.38	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094417	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	E870	0.314253416633302	34.38	-119.85	E870	La_Goleta	NA	LineNA	day	oversat_arg	surface	upper100	waySouth	near	shelf	0	60.46	2	3.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3216.58	NA	34.38	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_003987	Eukaryota	Chordata	Mammalia	Primates	Hominidae	NA	NA	E870	0.0511085202037844	34.38	-119.85	E870	La_Goleta	NA	LineNA	day	oversat_arg	surface	upper100	waySouth	near	shelf	0	60.46	2	3.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3216.58	NA	34.38	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_007175	Eukaryota	Chordata	Mammalia	Primates	Hylobatidae	NA	NA	E870	0.650552332043424	34.38	-119.85	E870	La_Goleta	NA	LineNA	day	oversat_arg	surface	upper100	waySouth	near	shelf	0	60.46	2	3.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3216.58	NA	34.38	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094317	Eukaryota	Chordata	Mammalia	Primates	NA	NA	NA	E870	0.0663838847580551	34.38	-119.85	E870	La_Goleta	NA	LineNA	day	oversat_arg	surface	upper100	waySouth	near	shelf	0	60.46	2	3.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3216.58	NA	34.38	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094272	Eukaryota	Chordata	Actinopteri	Carangiformes	Carangidae	Trachurus	Trachurus symmetricus	E876	0.0546640830785068	33.491	-117.751	E876	CC90_27_7	NA	Line17	day	oversat_arg	surface	upper100	waySouth	near	shelf	3.1	38.9	0.5	2	21.343	33.529	273.6	1986.1	2243.1	7.9934	178.4843915	0.4	0.22	0	0.01	0.06	41.782	2.863882674	33.491	1.5	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094680	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Sardinops	NA	E876	0.08899115121656	33.491	-117.751	E876	CC90_27_7	NA	Line17	day	oversat_arg	surface	upper100	waySouth	near	shelf	3.1	38.9	0.5	2	21.343	33.529	273.6	1986.1	2243.1	7.9934	178.4843915	0.4	0.22	0	0.01	0.06	41.782	2.863882674	33.491	1.5	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094310	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Sardinops	Sardinops sagax	E876	0.087222205952986	33.491	-117.751	E876	CC90_27_7	NA	Line17	day	oversat_arg	surface	upper100	waySouth	near	shelf	3.1	38.9	0.5	2	21.343	33.529	273.6	1986.1	2243.1	7.9934	178.4843915	0.4	0.22	0	0.01	0.06	41.782	2.863882674	33.491	1.5	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094690	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis mordax	E876	0.856565442489933	33.491	-117.751	E876	CC90_27_7	NA	Line17	day	oversat_arg	surface	upper100	waySouth	near	shelf	3.1	38.9	0.5	2	21.343	33.529	273.6	1986.1	2243.1	7.9934	178.4843915	0.4	0.22	0	0.01	0.06	41.782	2.863882674	33.491	1.5	NA	NA	NA	NA	NA	NA	NA	1000
ASV_027165	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Myliobatis	Myliobatis californica	E876	1	33.491	-117.751	E876	CC90_27_7	NA	Line17	day	oversat_arg	surface	upper100	waySouth	near	shelf	3.1	38.9	0.5	2	21.343	33.529	273.6	1986.1	2243.1	7.9934	178.4843915	0.4	0.22	0	0.01	0.06	41.782	2.863882674	33.491	1.5	NA	NA	NA	NA	NA	NA	NA	1000
ASV_040190	Eukaryota	Chordata	Mammalia	Carnivora	Otariidae	Zalophus	NA	E876	0.520653790627416	33.491	-117.751	E876	CC90_27_7	NA	Line17	day	oversat_arg	surface	upper100	waySouth	near	shelf	3.1	38.9	0.5	2	21.343	33.529	273.6	1986.1	2243.1	7.9934	178.4843915	0.4	0.22	0	0.01	0.06	41.782	2.863882674	33.491	1.5	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094690	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis mordax	E886_3B	0.781523758959384	33.251	-118.249	E886	CC90_35	NA	Line17	day	oversat_arg	surface	upper100	waySouth	offshore	slope	4.2	320.8	34	12.7	20.687	33.471	240	2012	2231.6	7.9376	162.1437885	0.7	0.27	0	0	0.03	3.596	2.481604897	33.251	0.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094283	Eukaryota	Chordata	Actinopteri	Scombriformes	Scombridae	Thunnus	NA	E886_3B	0.218476241040616	33.251	-118.249	E886	CC90_35	NA	Line17	day	oversat_arg	surface	upper100	waySouth	offshore	slope	4.2	320.8	34	12.7	20.687	33.471	240	2012	2231.6	7.9376	162.1437885	0.7	0.27	0	0	0.03	3.596	2.481604897	33.251	0.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094690	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis mordax	E904_3B	1	32.417	-119.96	E904	CC90_60	NA	Line17	night	oversat_arg	surface	upper100	waySouth	offshore	slope	4.2	887.8	150	7.9	17.098	33.603	255.9	2021.1	2240.5	7.929	160.3489956	0.7	0.28	0.1	0.04	0.07	3.883	2.425532988	32.417	0.8	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094483	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Alosa	NA	E450_1B_PCR1	0.682921108546187	47.946	-124.746	E450	Sokul	NA	Line0	night	oversat_arg	surface	upper100	OCNMS	near	shelf	3.1	32.9	3	7.6	16.378	32.069	418.5	1738.4	2200.8	8.3426	210.0089953	0.4	0.1	0	0.04	0.06	12.261	4.876946617	47.946	NA	82450	7020	2000	0	8060000	4740000	2520000	1000
ASV_093864	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Clupea	Clupea pallasii	E450_1B_PCR1	0.714896637987864	47.946	-124.746	E450	Sokul	NA	Line0	night	oversat_arg	surface	upper100	OCNMS	near	shelf	3.1	32.9	3	7.6	16.378	32.069	418.5	1738.4	2200.8	8.3426	210.0089953	0.4	0.1	0	0.04	0.06	12.261	4.876946617	47.946	NA	82450	7020	2000	0	8060000	4740000	2520000	1000
ASV_094578	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Clupea	NA	E450_1B_PCR1	0.214809209640053	47.946	-124.746	E450	Sokul	NA	Line0	night	oversat_arg	surface	upper100	OCNMS	near	shelf	3.1	32.9	3	7.6	16.378	32.069	418.5	1738.4	2200.8	8.3426	210.0089953	0.4	0.1	0	0.04	0.06	12.261	4.876946617	47.946	NA	82450	7020	2000	0	8060000	4740000	2520000	1000
